,654322,692073,677804,677824,677808,677809,677814,594839,677817,619562,677827,677842,677832,677836,677838,26779,100124538,26775,6080,677823,677847,677798,652966,594837,26771,692234,692235,692200,692227,692229,100113382,692058,692213,692214,692215,767561,767562,767563,767565,767566,767567,767568,767569,767577,767588,767589,767590,767591,767592,767593,767595,767578,767598,767599,767600,767603,767605,767606,767609,767610,767579,767581,767585,338433,100033447,100033450,100033453,100033454,100033603,100033800,100033805,100033806,100033807,100033814,100033816,100033445,100033413,100033427,100033428,100033414,100033431,100033432,100033435,100033436,100033821,100033415,692233,727676,100113378,100113392,692057,100113379,101340252,100113384,101340251,100113380,100113391,100113389,100113393,26765,692084,26822,85388,85389,85390,85391,6079,114599,595097,595098,595099,595100,692089,100113381,677848,677849,677850,619567,6082,6083,9304,692091,26820,9303,9302,9301,9300,9299,9298,26819,26818,26817,26816,84546,26815,26814,26813,26812,94162,94163,780851,26851,780852,780853,780854,26843,26810,26809,26808,26807,26806,26805,26804,692085,94161,26802,26801,26800,692087,26773,26772,692072,26799,692088,26798,26797,26796,26795,26811,26793,26792,26791,26790,100124516,26789,692090,692075,26788,26787,26786,692093,26785,347686,692106,692107,692108,606500,692109,692076,692110,692111,619564,8944,619498,692195,692196,692197,692198,26770,26774,26769,25826,116937,116938,692199,641648,692202,692203,692204,692205,692206,692208,692209,692210,692225,619571,692226,692223,692211,692212
654322,1,0.518460134,0.156624959,0.080191824,0.115385846,0.183544042,0.241758479,0.333335644,0.32775263,0.040514956,0.306920944,0.071853696,0.183645757,0.387342523,0.321482397,0.239112643,0.329269171,0.214515531,0.252421208,0.176546104,0.148832067,0.202694773,0.341594115,0.177386674,0.224773119,0.161840077,0.161840077,0.151605329,0.119344721,0.152574172,0.180070406,0.057942174,0.079137916,0.348607079,0.213396279,0.156025339,0.195428779,0.05701012,0.190834552,0.141096995,0.032233117,0.236027829,0.060295886,0.083343154,0.105831404,0.053959552,0.069141481,0.013301966,0.022031628,0.063979141,0.106653484,0.094727466,0.113479575,0.063979141,0.068146974,0.063979141,0.035166102,0.088018093,0.035166102,0.073688436,0.074944811,0,0.078355724,0.2004496,0.199516368,0.2004496,0.199516368,0.2004496,0.199516368,0.125932266,0.280809252,0.189105747,0.262875014,0.2004496,0.2004496,0.189105747,0.324908516,0.387369126,0.317973825,0.307379243,0.328637002,0.298596877,0.328637002,0.249027438,0.309070447,0.300367593,0.196772101,0.171757823,0.062567189,0.024749626,0.112764959,0.201205398,0.122076377,0.351568397,0.234905965,0.20810747,0.287143095,0.228047627,0.092368413,0.027314074,0.035815543,0.031518012,0.165250401,0.199909099,0.1707871,0.178184526,0.154625524,0.067084529,0.170260121,0.026323185,0.287283334,0.218608698,0.230419051,0.260735263,0.193370807,0.226476563,0.13697219,0.042836339,0.115467057,0.102580399,0.13411076,0.053717648,0.118273137,0.08146857,0.221834396,0.085465008,0.146619632,0.07329453,0.159088928,0.042189938,0.023595297,0.098892197,0.090436501,0.22070999,0.038399287,0.283762774,0.113634786,0.102100025,0.170008615,0.286542446,0.152017717,0.150692333,0.150692333,0.14938986,0.168941084,0.13513422,0.051376531,0.222742494,0.227582974,0.096891797,0.094085349,0.029487976,0.030997959,0.031924144,0.233698875,0.163789378,0.056032549,0.049301649,0.03875975,0.103229496,0.106651808,0.162129903,0.202895919,0.162616091,0.158188965,0.240433585,0.025005269,0.21217017,0.09087705,0.093801627,0.335513709,0.221808201,0.258852343,0.187821579,0.178009653,0.072258061,0.159638011,0.193308832,0.034785219,0.055593222,0.055593222,0.226411554,0.097287142,0.181677596,0.056523751,0.120099615,0.060975443,0.108239987,0.085129222,0.050415052,0.159192865,0.266528503,0.247599672,0.060978247,0.133711198,0.053127818,0.060408089,0.143246323,0.29497903,0.147626231,0.091787938,0.177978269,0.122108876,0.117887081,0.100282867,0.064057552,0.038899993,0.048293694,0.058436,0.206855593,0.289536665,0.199908309,0.121061255,0.102214691,0.167549034,0.134970152,0.126903848,0.198332451,0.084728896,0.091645587
692073,0.518460134,1,0.153699593,0.18182167,0.149286153,0.251188616,0.284461219,0.328802567,0.323896567,0.14707303,0.282714972,0.152697255,0.177120179,0.364282323,0.413869841,0.385397667,0.297397209,0.116367466,0.293439079,0.23611897,0.23096251,0.289345074,0.348165831,0.107961134,0.248577239,0.165111372,0.165111372,0.17902205,0.170938553,0.118318925,0.20944781,0.076925724,0.150582719,0.331125342,0.214380183,0.050460098,0.202461422,0,0.197283124,0.129547759,0.02781072,0.21341275,0,0.159312239,0.028607876,0.100188945,0.062107599,0.025235648,0.062107599,0.027113651,0.096454618,0.13235393,0.096679034,0.027113651,0.028607876,0.055738578,0,0.077450226,0,0.098024872,0.033127991,0.025935342,0.032151607,0.222384063,0.221646901,0.222384063,0.221646901,0.222384063,0.221646901,0.152178607,0.275456879,0.21044272,0.259136384,0.222384063,0.222384063,0.21044272,0.261651997,0.263166875,0.278223995,0.261380773,0.286417704,0.263166875,0.260626805,0.218078876,0.271548926,0.259221038,0.199293595,0.150356189,0.139133765,0.04280582,0.194360051,0.22300663,0.179165346,0.249204795,0.279101359,0.163611872,0.248091285,0.273346306,0.178547077,0.132345821,0.031862208,0.162150152,0.194008836,0.200210565,0.194465316,0.207258821,0.258421487,0.128545524,0.383338451,0.023479499,0.192975913,0.160299993,0.253357075,0.317368521,0.17465976,0.18390706,0.10792854,0.126675552,0.124217234,0.153666059,0.214697956,0.08441843,0.12634752,0.104757988,0.263260825,0.132402441,0.222058332,0.062864464,0.246824591,0.127216017,0.045166215,0.199880361,0.137745286,0.219002071,0.134801193,0.282159798,0.059346864,0.172607559,0.187236933,0.320149153,0.21662294,0.214785446,0.214785446,0.204702122,0.225184424,0.187652123,0.123320357,0.238046668,0.231222057,0.160681499,0.182495505,0.025392686,0.027113651,0.0274811,0.228326354,0.100254115,0.109439625,0.190628356,0.163604573,0.143243134,0.118020739,0.249674546,0.194344306,0.205011845,0.134158032,0.281621563,0.121592017,0.111337612,0.184236629,0.157773409,0.24783907,0.22759792,0.234284978,0.188092287,0.212745645,0.192845754,0.211841943,0.146130671,0.095325242,0.139155413,0.139155413,0.187479529,0.164434607,0.21309091,0.081054776,0.145357849,0.139916488,0.149918734,0.116694431,0.067494104,0.179897385,0.262866556,0.338887353,0.212627567,0.222601424,0.065646121,0.144176629,0.175524885,0.272170704,0.132256284,0.172851603,0.202302749,0.208570735,0.181064353,0.131840234,0.122695486,0.084137333,0.096452627,0.103695889,0.294146946,0.249883516,0.277979708,0.129923795,0.1115473,0.149618287,0.240473955,0.225752023,0.269663985,0.077353867,0.116007019
677804,0.156624959,0.153699593,1,0.153275852,0.193383231,0.182705968,0.054594253,0.071426499,0.093831324,0.368358676,0.156991833,0.130679485,0.080552788,0.073790163,0.071925475,0.058857239,0.150585956,0.047741501,0.191759543,0.13617611,0.153588791,0.184774898,0.206872154,0.117118292,0.041094598,0.114797175,0.114797175,0.220916849,0.030246599,0.237092863,0.128427179,0.13960778,0.083362683,0.107646201,0.096400991,0.021571246,0.151253163,0.043914211,0.167363506,0.027167317,0.074527233,0.096195635,0.045838326,0.06457703,0.135837488,0.111145639,0.075031067,0.115464812,0.095581053,0.100701639,0.050164505,0.074612714,0.111427717,0.100701639,0.105793503,0.100701639,0.111427717,0.117525493,0.111427717,0.082657915,0.045945091,0.071084278,0.11769581,0.392642584,0.391922397,0.392642584,0.391922397,0.392642584,0.391922397,0.417144288,0.162738826,0.370858273,0.273706465,0.392642584,0.392642584,0.370858273,0.106186054,0.041732823,0.05879801,0.035275618,0.060059219,0.0871006,0.060059219,0.045336669,0.036274717,0.111444465,0,0.143704764,0.159986394,0.073835764,0.189671228,0.042711766,0.075736712,0.02491334,0.132837326,0.150232396,0.170765681,0.045504532,0.103679084,0.064791396,0.139795828,0.053229096,0.050085503,0.04279495,0.027539439,0.031874348,0.306405023,0.16926,0.05495685,0.064800136,0.099767637,0.042675406,0.086568874,0.130930357,0.13683506,0.068725663,0.18113668,0.134621126,0.02949549,0.114953843,0.140171886,0.110205826,0.166008122,0.140145396,0.064366427,0.104292887,0.189666916,0.053200539,0.070177519,0.074760102,0.178430249,0.120172114,0.073468625,0.129349501,0,0.121210575,0.134616995,0.060156774,0.28982435,0.07835302,0.371245555,0.397733042,0.397733042,0.374560712,0.422008539,0.272921712,0.040618487,0.017113052,0.029769928,0.084504079,0.023358955,0.092223089,0.100701639,0.073417321,0.068524777,0.033828889,0.119112077,0.042068406,0.052152346,0.07554412,0.016179669,0.17325405,0.030092866,0.037995702,0,0.160335268,0.179654964,0.146025714,0.09217231,0.187100787,0.081511201,0.134324825,0.104918746,0.010570416,0.074906823,0.057039258,0.03004047,0.12799021,0,0.254536892,0.254536892,0.102939251,0.018531363,0.086500124,0.10257333,0.155032439,0.050155725,0,0.065091928,0.078822618,0.132302901,0.171624268,0.012644733,0,0.177720161,0.126053491,0.319627945,0.015526422,0.075432043,0.139710534,0.044374473,0.069193184,0.261762171,0.228802023,0.047321578,0.129483107,0.129281299,0.144424064,0.112874637,0.181966489,0.1213909,0.155736134,0.155244147,0.102013971,0.144031289,0.114472209,0.123877212,0.218455838,0.150788114,0.077606492
677824,0.080191824,0.18182167,0.153275852,1,0.247763831,0.290511024,0.349608082,0.168223722,0.272747372,0.332959913,0.249049911,0.140125471,0.26938475,0.220760871,0.262924017,0.263971934,0.154010048,0.150471228,0.300833597,0.287359679,0.337168205,0.222544447,0.224868445,0.104161954,0.107478775,0.305388057,0.305388057,0.180452781,0.209098523,0.210337681,0.267280973,0.190596022,0.073415094,0.142255228,0.289630338,0.126582936,0.13345505,0.125857322,0.057171322,0.122922507,0.163650722,0.136711317,0.04020466,0.120969071,0.0911313,0.270339763,0.185982319,0.307496646,0.185979429,0.163474907,0.209408942,0.184081407,0.122047859,0.163474907,0.06682599,0.136923207,0.122047859,0.102725797,0.122047859,0.09710996,0.172307826,0.213545487,0.073099505,0.179738233,0.179693733,0.179738233,0.179693733,0.179738233,0.179693733,0.223842744,0.235497409,0.203682842,0.149172575,0.179738233,0.179738233,0.203682842,0.130076629,0.106420686,0.110658724,0.0570121,0.112906894,0.136662276,0.112906894,0.115248308,0.140062892,0.1232044,0.123385163,0.187823632,0.088702667,0.09699368,0.127834246,0.2451735,0.294442449,0.097429164,0.177340142,0.126341412,0.131920978,0.200726723,0.135934102,0.076741051,0.222210031,0.241828293,0.203943363,0.209377108,0.300094949,0.221210247,0.318120778,0.237052277,0.17907685,0.168944125,0.172353915,0.123288817,0.138745739,0.11811036,0.089563101,0.24858528,0.036417127,0.353213071,0.166991,0.168680554,0.233455778,0.190170279,0.333548153,0.116818588,0.23475058,0.15819065,0.164381748,0.123220042,0.135643169,0.206136847,0.275084642,0.144944591,0.157930215,0.284006389,0.075710465,0.109356844,0.226573859,0.231013919,0.152448845,0.21969117,0.232991102,0.210341139,0.210341139,0.236817948,0.19809718,0.241055174,0.162245414,0.202354551,0.315041115,0.29877039,0.065132936,0.224201446,0.317281778,0.278075288,0.192794041,0.096986347,0.059383649,0.110128327,0.083612158,0.278056552,0.209408942,0.286548266,0.034769644,0.113422541,0.096204463,0.190608871,0.2028816,0.034222407,0.111664004,0.233891492,0.086696955,0.102002716,0.16945664,0.269260636,0.122925232,0.126982387,0.19088671,0.169643596,0.119726333,0.229490764,0.229490764,0.226979982,0.034008228,0.168871159,0.24050987,0.342765723,0.231541781,0.053560033,0.104602842,0.190941158,0.207043259,0.051228713,0.102628295,0.149636864,0.226710163,0.235746444,0.107658442,0.22351727,0.243677494,0.049748134,0.125776816,0.253889183,0.237426389,0.337940534,0.073246052,0.153272681,0.23487558,0.222759454,0.222510884,0.330826878,0.202064931,0.10395584,0.134954678,0.15444862,0.138361314,0.18224172,0.14261283,0.17898099,0.116772525,0.283761716
677808,0.115385846,0.149286153,0.193383231,0.247763831,1,0.268380843,0.18732543,0.194026419,0.199111742,0.165493384,0.224214617,0.066395788,0.203923125,0.094676261,0.125587279,0.13509141,0.225436448,0.151514895,0.250622429,0.212038915,0.332295429,0.133577236,0.148053032,0.152463901,0.171356921,0.169477436,0.169477436,0.262061352,0.110377377,0.243154401,0.212128527,0.086520786,0.07948968,0.202861012,0.320756389,0.051081507,0.206490413,0.069075101,0.104890235,0.096967666,0.057341273,0.136596784,0.017189404,0.031925241,0.287756708,0.181379708,0.152410029,0.241844458,0.102021061,0.076281638,0.151782344,0.101787561,0.020012447,0.076281638,0,0.036737772,0,0.127486963,0,0.041419846,0.12295461,0.135296375,0,0.050231503,0.050112611,0.050231503,0.050112611,0.050231503,0.050112611,0.063944857,0.091826901,0.047962023,0.056969102,0.050231503,0.050231503,0.047962023,0.060333315,0.125057033,0.079660851,0.065648788,0.081557998,0.192867258,0.081557998,0.213956381,0.106293796,0.064510141,0.128810486,0.096760071,0.049381412,0.105379808,0.224154599,0.293830767,0.185373141,0.078377096,0.100506067,0.082086647,0.326128181,0.125303881,0.12699111,0.123446158,0.129563962,0.192668805,0.171239611,0.212653749,0.236884645,0.195238139,0.153547929,0.083820127,0.063067089,0.252414508,0.32827429,0.163162243,0.147416837,0.160820037,0.127048025,0.094954578,0.019410576,0.053771815,0.021988188,0.141266422,0.156493223,0.090141358,0.168405996,0.079444848,0.046806136,0.219940263,0.139570422,0.020150974,0.065415372,0.083868458,0.286957491,0.060462457,0.154653152,0.130698167,0.011714378,0.145642588,0.180264432,0.093778511,0.050103396,0.089775135,0.103645245,0.084281638,0.084281638,0.102112011,0.080317495,0.137681626,0.097908963,0.085658348,0.176716098,0.154072964,0.095306214,0.090101189,0.09720481,0.018177783,0.211761389,0.15760418,0.072546991,0.020364994,0.012262657,0.221017946,0.151783043,0.080100554,0.004212068,0.027739327,0.109592621,0.264184112,0.151485945,0.013849176,0.097761922,0.247583957,0.042958917,0.144921897,0.16496645,0.102601319,0.247322158,0.073455855,0.033709546,0.124872794,0.040262007,0.143579,0.143579,0.260990256,0.028215996,0.120708864,0.182797838,0.34212996,0.16744478,0.11432581,0.075766997,0.092758564,0.38560197,0.059509377,0.12370798,0.135747475,0.110788135,0.249226877,0.113305725,0.222217151,0.088154606,0.102058192,0.089784995,0.316175754,0.083044719,0.118090034,0.047477266,0.080209855,0.115468537,0.095399105,0.133966697,0.243680528,0.102994499,0.173113668,0.054463294,0.121137217,0.057530149,0.166237483,0.144890784,0.061010963,0.189511043,0.097767174
677809,0.183544042,0.251188616,0.182705968,0.290511024,0.268380843,1,0.220149813,0.379212721,0.231145809,0.220152458,0.311702942,0.102329894,0.218259251,0.154348068,0.160730883,0.27747018,0.320343431,0.1052151,0.238010461,0.294061799,0.380929525,0.254747126,0.369566479,0.129374282,0.168812716,0.297447829,0.297447829,0.262729022,0.151847755,0.212564621,0.12875321,0.098285688,0.186807044,0.101202694,0.205817181,0.131287828,0.332006635,0.061589765,0.130527748,0.128265217,0.113897649,0.197287866,0,0.123626905,0.07455603,0.197801781,0.159806617,0.177690345,0.129717236,0.10827217,0.195343479,0.160879754,0.038546082,0.10827217,0.035938306,0.06966711,0,0.169647209,0,0.080930964,0.124059872,0.101587609,0.041561921,0.068381442,0.068052507,0.068381442,0.068052507,0.068381442,0.068052507,0.092157834,0.056588727,0.06479115,0.0793749,0.068381442,0.068381442,0.06479115,0.103207345,0.139385155,0.123948524,0.061088853,0.127658189,0.139385155,0.127658189,0.211298219,0.114111801,0.096430561,0.187481151,0.166949438,0.145015763,0.190502989,0.150110686,0.332197343,0.227579477,0.047934249,0.260806154,0.272727648,0.350560012,0.219074057,0.221136831,0.094482435,0.17421483,0.127787209,0.150146439,0.269358196,0.159268627,0.220727905,0.299008436,0.169538477,0.160003535,0.05817499,0.104957672,0.15872645,0.245378482,0.211582641,0.206618286,0.194191358,0.049938052,0.243697755,0.057957331,0.280942818,0.189881916,0.036270884,0.188645844,0.085102404,0.045911503,0.198183464,0.329184625,0.038720802,0.090361121,0.165024559,0.106626413,0.178510062,0.188013717,0.233870082,0.132795709,0.132113996,0.275502289,0.284597769,0.107361734,0.076473918,0.25989965,0.246968133,0.246968133,0.24455952,0.239122421,0.191335914,0.150199568,0.115383532,0.141408382,0.065453998,0.225488677,0.143147103,0.149773645,0.156401292,0.178128649,0.068564801,0.125336363,0.151435514,0.132083911,0.243101062,0.289827584,0.118190851,0,0.062152605,0.125913337,0.182875034,0.151010132,0.074624567,0.190357744,0.295117499,0.135814462,0.17520349,0.245200946,0.163348239,0.225658975,0.237573087,0.03760791,0.178453256,0.124020526,0.160532063,0.160532063,0.192113512,0.197176877,0.194488873,0.091706817,0.257160202,0.138481906,0.186882475,0.267497329,0.084557128,0.130702727,0.143677184,0.097402624,0.165382753,0.198115072,0.119490042,0.273892439,0.231763275,0.134931272,0.2579878,0.064691357,0.285659578,0.100349522,0.111104372,0.131105304,0.146783282,0.061657169,0.089023776,0.07498793,0.291615553,0.149284607,0.277077417,0.228508254,0.069475349,0.231303458,0.230028834,0.133606484,0.178792642,0.114938554,0.096677894
677814,0.241758479,0.284461219,0.054594253,0.349608082,0.18732543,0.220149813,1,0.16186359,0.265152127,0.114285714,0.350203596,0.119746293,0.398224682,0.31237449,0.314814815,0.290532664,0.146725113,0.130828071,0.250411557,0.17404915,0.410244013,0.324752945,0.189494543,0.175457765,0.202342292,0.326867892,0.326867892,0.08941991,0.141036075,0.245886674,0.195964661,0.027459793,0.077895802,0.093199804,0.272609848,0.056124449,0.226669543,0.086478577,0.055294322,0.182706987,0.064818619,0.115870915,0.028716647,0.082060623,0.142411216,0.14413239,0.175678457,0.134480393,0.175678457,0.172679713,0.1059066,0.176096296,0.11021304,0.172679713,0.103136465,0.172679713,0.152555245,0.086478577,0.152555245,0.071713976,0.116329859,0.244230148,0.118332254,0.178389757,0.177666252,0.178389757,0.177666252,0.178389757,0.177666252,0.145873888,0.366747437,0.168711077,0.233947062,0.178389757,0.178389757,0.168711077,0.268877297,0.295113389,0.313562604,0.176576044,0.323680147,0.323001638,0.323680147,0.218069359,0.231504682,0.266422221,0.140911743,0.168781066,0.040182487,0.049026439,0.110930092,0.393365385,0.214981109,0.208942057,0.211494951,0.107475639,0.147012262,0.251618536,0.052706794,0.116353572,0.073154088,0.222804544,0.249287055,0.152477034,0.264867088,0.23076575,0.256558355,0.156039954,0.146736368,0.144801443,0.248506645,0.215402552,0.230013723,0.259546058,0.167400823,0.324733831,0.099126357,0.289417558,0.316155235,0.123763304,0.32380967,0.078973304,0.199247647,0.096973226,0.288291416,0.165068827,0.177782622,0.199579523,0.185089291,0.121038126,0.145734927,0.143937592,0.151857913,0.258049714,0.038226564,0.172044253,0.13866877,0.338077298,0.079017197,0.248049849,0.193922409,0.183471175,0.183471175,0.199338299,0.15933457,0.273972603,0.106879407,0.299313791,0.308770743,0.153514549,0.127680203,0.162080148,0.214628038,0.22065482,0.306550507,0.086611895,0.097038765,0.185742437,0.103455832,0.23115137,0.154826357,0.085974956,0.082231357,0.182395045,0.110894783,0.168379372,0.024594939,0.045515002,0.091064056,0.118965473,0.117906732,0.0874027,0.126007237,0.365524897,0.119603758,0.12487263,0.207318356,0.190626282,0.150561491,0.085735626,0.085735626,0.327203201,0.046029463,0.207664549,0.137175795,0.096208712,0.20699637,0.050501682,0.061432895,0.133200505,0.14079744,0.101425348,0.271497893,0.019425388,0.186370932,0.111580168,0.091633533,0.33404646,0.336117988,0.118965473,0.197019765,0.244325639,0.136217484,0.18215474,0.145213021,0.313699247,0.096838852,0.118991679,0.117833286,0.271805106,0.230116215,0.171819727,0.118810535,0.161485674,0.109249809,0.080380759,0.059804671,0.212384412,0.184316646,0.222310149
594839,0.333335644,0.328802567,0.071426499,0.168223722,0.194026419,0.379212721,0.16186359,1,0.346157305,0.086494076,0.193552257,0.07978371,0.229853715,0.269833831,0.255635083,0.383142777,0.380012398,0.136211239,0.191680438,0.195058596,0.233153556,0.269654912,0.400802985,0.133625417,0.199616949,0.331651496,0.331651496,0.297924675,0.205166031,0.135188951,0.124768864,0.184037801,0.101623873,0.27198309,0.255833522,0.112566513,0.30680332,0.064325282,0.185605387,0.114600197,0.045976071,0.342682474,0.021401313,0.040363418,0.023308724,0.039862585,0.11215883,0.059453031,0.11215883,0,0.181853493,0.052735394,0,0,0,0.095664579,0.024395876,0.041983325,0.024395876,0,0.076355655,0.044213212,0,0.125941251,0.125814581,0.125941251,0.125814581,0.125941251,0.125814581,0.084303607,0.193925631,0.135587028,0.14232827,0.125941251,0.125941251,0.135587028,0.202099234,0.200971595,0.172337669,0.177656404,0.176283167,0.16495381,0.176283167,0.220445764,0.194294424,0.190280128,0.209906407,0.124155816,0.192584671,0.108054408,0.139369439,0.288396132,0.223582033,0.180833068,0.374176497,0.249844545,0.336363532,0.263421669,0.347270006,0.183315992,0.100738473,0.242847762,0.179836509,0.207286687,0.221500388,0.240236209,0.192596783,0.271292131,0.250911903,0,0.117235775,0.186757657,0.302235579,0.327646852,0.170506609,0.175674153,0.066118526,0.108970425,0.090664134,0.109844316,0.193591163,0.066905997,0.17783493,0.095850037,0.148859972,0.205561538,0.207402509,0.050432439,0.105261657,0.112936268,0.074050276,0.13515777,0.268414612,0.270424948,0.080876228,0.17592337,0.196074233,0.251093128,0.184977613,0.212390628,0.206497383,0.197763555,0.197763555,0.196333975,0.206498336,0.148739542,0.059645478,0.175301494,0.163538646,0.097469371,0.212807522,0.111443065,0.122506239,0.12144441,0.286235065,0.165441968,0.097377585,0.1505957,0.148404017,0.190355224,0.203746765,0.145193824,0.115857914,0.150585097,0.077609202,0.128933689,0.146335737,0.118151929,0.268138784,0.156258413,0.269730053,0.195997002,0.249394247,0.152445493,0.432527909,0.452140295,0.092785438,0.142466188,0.132732059,0.137032111,0.137032111,0.115940964,0.140196205,0.140456886,0.157397365,0.183526464,0.083423262,0.171612131,0.191828749,0.116818434,0.127976664,0.212846283,0.242465942,0.32695726,0.242938616,0.121460555,0.117707996,0.239357826,0.199526776,0.156258413,0.193492069,0.195549786,0.1123842,0.120453327,0.131787947,0.124312327,0.072464444,0.06277394,0.071274059,0.267143657,0.184330897,0.324775904,0.126860666,0.25887643,0.138168473,0.379247202,0.401489994,0.15747693,0.049979112,0.178851384
677817,0.32775263,0.323896567,0.093831324,0.272747372,0.199111742,0.231145809,0.265152127,0.346157305,1,0.102714807,0.220782738,0.05640738,0.309044147,0.420609582,0.275190481,0.310810811,0.326139035,0.166666667,0.405679537,0.253212518,0.185371824,0.180783675,0.397615594,0.157999718,0.147518547,0.270622683,0.270622683,0.100588063,0.107989985,0.118525979,0.181486129,0.104569513,0.069863477,0.278098531,0.290126368,0.136093671,0.144439444,0.050189814,0.075661826,0.130137591,0.15528271,0.316718258,0.025672844,0.047909032,0.058552214,0.073104718,0.132436225,0.065973831,0.107980108,0,0.240408116,0.107837504,0,0,0,0.055471415,0.030065704,0.024480569,0.030065704,0,0.087403628,0.053074791,0,0.108969283,0.108662976,0.108969283,0.108662976,0.108969283,0.108662976,0.079399677,0.204815737,0.120293403,0.105126785,0.108969283,0.108969283,0.120293403,0.215178523,0.287482941,0.229261967,0.209591472,0.235643887,0.217481886,0.235643887,0.194149385,0.202336309,0.215584743,0.147399336,0.25243397,0.161734487,0.064959898,0.168700342,0.321428363,0.198137583,0.209742028,0.220135211,0.178411187,0.197986818,0.197177205,0.157606724,0.131695955,0.065684119,0.162440081,0.219701251,0.158244792,0.261868884,0.233001044,0.188683909,0.140807632,0.132035832,0.023438267,0.193046536,0.191916979,0.169469573,0.318486664,0.222721951,0.225499855,0.091445898,0.176634084,0.187842751,0.17591675,0.236178577,0.180905875,0.183259343,0.037135017,0.205049826,0.152182048,0.221304884,0.062425467,0.193813313,0.039265663,0.045436723,0.132549383,0.20004668,0.22026918,0,0.134816955,0.176011774,0.172733297,0.203209401,0.286043903,0.192026079,0.190451366,0.190451366,0.188902269,0.200257598,0.294412716,0.070438111,0.188826829,0.209005502,0.108051754,0.083507338,0.07966129,0.151264851,0.153157451,0.228400153,0.170748139,0.130694179,0.030117059,0.01800885,0.214207476,0.164081804,0.14586639,0.130862942,0.134336815,0.133163744,0.181879289,0.069371831,0.041832233,0.116378703,0.132350944,0.205011025,0.200898514,0.235229182,0.18908082,0.184689723,0.137854265,0.212698609,0.122580782,0.061128494,0.207317563,0.207317563,0.130445638,0.042086717,0.18815652,0.052904091,0.183144044,0.075582643,0.094929128,0.116325793,0.067169893,0.198714159,0.199211961,0.251656816,0.187804386,0.223639549,0.048542188,0.111687745,0.224303891,0.291994779,0.084505821,0.171886172,0.391970678,0.10110085,0.110898394,0.090898453,0.196205013,0.121626959,0.145180767,0.165817196,0.278925482,0.273544231,0.177268478,0.105633803,0.112048458,0.235021809,0.241884517,0.170231932,0.236024761,0.057069202,0.30696559
